ID,Upvotes
282500,237.1
56917,27.2
8095,7.3
362500,9.3
145957,382.0
398421,3.9
232483,58.9
460431,71.7
98015,3.8
81638,36.0
336595,817.3
419492,26.3
86107,3.9
42661,3686.3
6618,3.7
193736,7.9
366570,52.9
312041,1.2
122247,17.1
232492,116.1
470410,125.4
29352,10.7
413017,61.2
318571,8.1
62632,524.6
63250,177.2
446467,14.7
174923,6.4
65087,30.2
351842,39.0
45025,33.6
445667,18.9
173634,12.6
424431,69.8
136045,9.5
443672,37.1
304429,933.9
393886,2492.1
293316,33.5
245630,393.1
87747,328.3
402871,224.1
239373,21.6
270145,4.2
114496,7.5
342141,68.8
231336,19.7
20171,1.6
276108,22.9
210338,50.9
393055,36.8
89016,22.8
67162,15.0
441336,31.4
284870,3.7
13204,10.7
456566,99.8
337227,31.6
463844,8.5
452081,308.3
2687,6.8
461167,45.9
145482,608.6
198293,48.4
322290,11.7
427520,11.6
183398,150.1
318240,28.8
275365,16.2
246302,59.0
137275,1.0
161469,10.4
461420,29.3
304536,7.0
437297,36.8
94840,23.6
335719,905.9
314495,32.6
190525,31.5
65451,23.0
195903,306.0
312018,47.8
119246,236.3
435561,19.8
448446,55.6
32966,1147.3
448180,1.2
105343,197.7
462321,13.9
117161,17.4
222218,398.2
158068,2387.4
165881,8.6
313796,13.2
284926,23.2
131662,9.6
156382,10.8
350032,51.8
168145,24.7
286630,254.0
208761,5.7
381994,161.3
170074,10.5
410429,44.3
188597,30.4
216642,499.0
364323,13.8
287709,32.2
294736,239.4
411550,2316.4
76312,4.9
382035,44.4
383199,61.2
356842,21.6
110634,7.4
151757,933.4
449084,24.9
236282,1833.7
10377,7.7
260824,21.1
220652,6.6
406470,3.8
65401,56.1
398305,11.7
381311,11.0
294643,15.9
107328,12.9
443896,540.7
59257,320.0
111697,9.9
238680,96.5
144009,40.0
125498,182.6
466767,4982.8
150888,19.8
253715,11.9
119839,10.5
109034,4.5
387192,52.0
120765,23.6
464589,6.2
155843,20.3
288851,9.9
254094,79.0
139279,60.1
265771,7.9
448132,18.3
351360,8.6
321581,11.4
175485,175.9
196674,49.3
372634,91.1
202182,23.2
378116,43.0
191448,6.0
181981,207.2
222872,11.3
363747,150.4
186641,9545.4
367683,3.1
419154,24.0
445015,209.5
148210,172.0
96369,24.9
431763,64.2
216725,6.0
98225,5.7
228029,58.2
318339,17.3
117057,2.2
29553,22.6
367651,19.0
387201,7.8
269395,5.3
41694,5.6
64904,4344.2
58748,96.9
42407,11.6
280869,34.9
352937,182.1
195911,406.8
351714,10.7
175725,189.0
438141,65.6
417241,4.7
365179,2968.2
77881,21.2
465661,20.5
26922,5.6
138230,9.2
171878,12.8
282843,73.0
419639,44.1
294134,93.4
210074,12.9
79306,5.2
151523,3.0
198622,39.6
357357,8.2
272225,14.0
233916,17.0
334098,8.4
418787,188.7
364746,274.2
34349,169.7
225277,15.8
183676,274.3
214003,45.0
343451,42.1
311708,89.1
53335,45.7
311247,366.9
268637,8.2
1217,22.3
198848,48.2
243745,31.6
72454,944.2
262424,66.4
182489,13.8
247131,39.7
119350,8.8
340938,477.1
99379,19.3
10974,1832.6
220365,25.7
405680,15.2
328863,18.7
28629,204.4
382060,72.7
63030,3.9
345474,3.3
443675,45.1
291932,15.5
372363,21.6
263328,29.1
126953,14.0
99560,187.4
57053,81.0
432568,30.5
296605,94.5
201916,640.9
54020,13.7
284645,111.4
121247,16.3
114512,189.7
138136,29.0
384471,29.6
353532,90.4
249995,8.8
257680,69.5
80123,54.1
364885,9.5
320463,4.7
91811,311.4
303540,21.7
313426,31.2
216996,152.6
51743,587.5
17985,5.6
28470,11.8
329650,37.1
127880,15.3
175201,24.6
390800,69.2
425113,5.2
394634,41.5
85344,172.8
380355,10.9
165290,76.1
354070,130.3
158640,11.7
215513,30.9
444727,9.4
192690,119.8
446732,299.5
79795,47.7
269815,437.5
469098,54.4
358599,1.5
367805,8.3
329332,17.7
201880,53.7
471238,38.1
203375,30.7
301288,56.3
376377,83.2
463918,3.0
450804,461.6
433277,5.7
169583,23.2
229499,22.5
385269,7.2
259631,41.7
307185,19.1
250336,102.8
404421,20.7
411089,14.5
443420,34.5
270760,39.9
231773,33.8
117016,206.8
83958,14.8
155113,85.4
99218,6.4
346689,5511.8
322862,32.1
291045,33.0
462603,1534.6
345407,23.7
451853,56.8
214483,147.2
243264,86.6
182210,8.2
110168,36.4
383370,115.8
86522,14.1
213305,16.1
127140,39.8
173890,11.7
85724,29.4
60346,30.8
352860,6.9
404171,2058.9
355750,46.9
25430,140.6
194899,15.9
28395,22.0
110723,4.5
54701,22.0
265508,6.0
365503,46.0
405187,55.8
102192,134.2
69291,2.3
103433,82.8
203402,42.0
376976,43.6
360792,71.4
103271,81.9
416438,2322.7
158177,243.4
418286,119.8
19444,924.0
310778,289.8
325348,104.3
444047,39.4
189954,53.6
66116,426.2
264492,39.5
209273,91.3
134079,40.3
262853,145.8
239692,180.1
328453,43.9
52584,19.8
469730,657.6
470822,13.9
260071,20.9
110842,61.6
283518,11.9
364227,40.7
471212,276.0
49462,8.3
2349,7.3
374337,126.2
198178,53.5
235491,40.5
66418,11.2
381490,97.0
444513,41.3
61824,104.6
248341,47.1
434926,24.3
354751,5.9
277478,67.1
434409,12.8
230240,680.1
376464,7.3
281557,5.8
115706,12.1
145369,35.4
35060,58.5
306132,32.8
202772,16.8
463482,95.0
110530,324.8
279822,36.6
335511,2.2333333333333334
82009,60.1
412564,18.2
469600,64.8
441212,6.3
326228,31.0
257296,624.5
208096,16.2
300253,804.1
130756,441.9
278101,4.1
252299,25.3
178044,1.7
373588,339.8
352045,10.5
349622,11.6
303755,19.7
286067,9.5
211745,3347.9
249375,74.2
332961,31.6
193756,3.1
391917,14.8
433125,91.0
377467,427.0
407984,16.8
121098,10.5
79716,50.0
166409,24.7
236894,40.8
242812,24.1
327032,74.1
367901,14.7
221780,83.4
270808,6.2
175517,67.3
252822,31.1
442973,19.5
418812,68.6
210201,12.8
136937,54.1
127838,10.7
103754,48.0
267202,19.2
243448,15.2
337053,43.0
306371,6.2
109317,336.5
195512,303.9
174605,2.3
396805,27.7
110749,16.8
272752,2323.9
448276,107.3
412414,7.9
277787,226.0
427953,59.9
319741,55.5
415386,67.7
359870,126.1
232055,2.6
108211,26.4
389470,48.9
343702,42.8
432289,377.2
248662,328.7
242470,1.8
308057,24.3
309729,9.1
25800,94.3
164543,35.6
60161,3.7
233840,82.8
30246,64.4
405528,17.4
286655,483.7
434273,22.4
388138,90.3
403507,399.3
397824,11.5
155712,79.1
329886,53.2
158052,11.9
395903,30.1
138246,49.3
13983,388.2
87792,107.2
132977,1003.4
358912,134.5
31307,12.0
151439,25.6
423387,31.8
359182,1589.5
149290,34.7
179870,38.6
461011,16.0
132765,268.0
236635,7.1
427239,5.2
96805,13.8
346765,20.4
152765,26.9
394347,133.3
285445,371.6
128943,8.5
140258,17.0
303476,14.3
390339,55.5
402162,17.2
448558,14.8
148603,61.5
445771,24.7
432628,4.5
79437,10.8
47292,1.3
280588,102.8
433320,17.8
330812,11.3
240105,58.6
425651,3295.3
62129,60.0
64267,105.4
427220,70.4
296929,10.2
203876,33.6
462652,10.6
397981,31.1
460733,1.4
258599,120.5
26189,2.7
376135,15.8
432150,34.1
352269,623.9
386571,10.4
305783,24.3
112299,36.4
25237,3.3
417022,12.9
41481,69.8
252961,13479.7
467594,19.6
65373,7.7
151648,45.7
132207,15.5
338671,43.0
255677,3.0
83962,10.4
196540,40.1
250387,196.5
18226,34.7
134265,44.3
452526,9.2
384115,6948.5
170679,11.7
280243,10.0
339138,31.0
100559,32.9
179708,37.1
18778,9.6
111860,31.9
45990,9.1
114711,24.7
309126,32.6
382241,9.9
412474,10.8
364040,553.3
174406,46.0
442454,80.7
242247,785.4
222633,156.3
456467,21.6
134227,51.4
107999,18.3
282396,11.2
273878,5.5
248837,60.6
181534,25.8
209934,7.9
390446,137.1
414299,631.0
403613,90.9
106396,3.1
254078,3.7
321145,23.1
314591,77.0
194494,1173.7
440879,31.1
348293,393.3
201538,2.6
123252,23.5
138901,150.2
360806,14347.4
453205,25.2
305036,186.1
347990,30.3
46694,30.5
58010,60.1
99876,25.7
23761,9.9
190817,80.9
65160,56921.7
84789,2.0
289547,2.9
41684,21.4
46127,6.6
248927,4.8
217405,19.6
211412,4.4
23977,14.6
405733,11.5
78370,14.6
353593,4.4
413847,47.2
335002,33.5
72071,39.3
66012,61.5
154629,49.5
47836,19.0
285484,199.6
299823,27.0
418058,258.9
342346,1188.9
208643,31.9
292785,7.1
240630,51.9
403430,107.4
241078,34.5
86894,4219.2
353911,146.1
348957,334.9
124884,58.5
21468,47.0
83416,14.3
452047,15.3
36365,4.6
465189,363.2
105369,174.5
400542,17.5
3425,31.7
15648,12.6
172385,9.2
279946,46.7
275486,452.0
389912,60.7
146822,9.2
301264,14.4
180084,973.6
392444,3.9
352677,20.4
20794,17.3
196334,62.8
379473,2.9
249263,36.6
387142,28.2
284351,83.1
176978,13.0
66579,8.7
208057,15.4
80330,6259.3
44157,21.9
183922,41.1
71186,43.4
274760,4.6
302482,117.2
170642,45.6
199344,106.6
10550,499.9
336182,5.4
416374,111.2
376711,941.7
19859,982.0
267645,11.9
25097,4.7
47722,124.6
310761,20.7
74362,21.6
282591,41.1
32295,104.4
264462,21.2
345659,992.4
103024,769.1
297859,19.6
94586,79.0
408367,7.9
303504,20.3
392401,24.0
342930,49.1
3801,82.0
204407,898.9
151118,19.5
242263,13.6
421706,15.2
362038,26.0
358600,7.6
391428,402.5
297241,69.7
169666,291.0
31156,60.5
439526,137.6
111873,10.5
231682,58.0
205455,10.7
456879,101.1
460748,3.6
56003,36.1
347140,10.6
153945,480.2
433007,49.8
363941,31.2
426837,21.2
290583,5.3
100226,45.7
56561,310.7
239515,197.6
315937,163.9
191298,7.1
420994,36.4
209070,441.1
264191,19.7
219989,38.8
58785,79.6
206118,5.0
361939,146.8
29289,20.3
159739,13.5
48801,55.9
58011,156.2
223323,54.5
299457,48.6
116180,22.7
87719,1269.4
10827,140.3
404107,67.9
272118,22.3
243570,954.2
137635,22794.0
332362,9.3
256809,176.8
162609,22.4
6428,94.2
74193,15.7
272760,9.4
122319,78.4
216607,28.9
144739,532.5
90775,16.1
413983,254.8
226507,213.2
318171,43.5
349553,694.0
293645,427.3
369815,10.9
38399,7.4
306080,13.8
69336,102.6
384801,118.9
7317,55.7
199159,6.3
233285,93.1
380318,111.6
251839,777.6
469676,27.6
314877,2.0
221333,15.1
29042,208.5
457230,7.3
449475,1369.0
74221,57.6
136006,16.7
251854,12.9
252062,20.1
239035,6.9
241206,15.9
347493,461.4
59923,52.1
464361,7.3
384652,5.5
347020,126.1
142577,119.0
109493,21.4
168707,792.7
50717,32.4
418318,4.3
185222,109.0
357645,30.4
208582,20.5
332024,1.2
167198,34.4
269527,256.4
43367,25.0
251846,1242.9
149910,101.7
465351,410.4
6106,52.2
315206,497.6
377761,15.6
411356,10.0
330775,52.0
23856,121.9
43654,64.1
161836,9.6
329901,74.7
88211,16.8
55945,37.6
116459,15.0
460649,80.0
162532,409.7
150609,57.7
265740,22.7
244252,1567.5
111761,398.4
191952,40.2
320175,878.9
270141,611.3
205732,169.2
268635,8.7
191337,70.4
369026,2218.6
456545,124.3
113438,67.8
231623,13.8
454200,15.9
125923,253.4
257205,153.3
150855,256.9
105279,39.8
307577,770.7
46257,4.8
18890,24.1
270688,94.1
294800,9.1
259220,329.3
115930,45.6
43142,146.7
305746,17.5
307038,22.7
109011,661.5
49426,4.0
379478,11.8
220717,7.2
385910,25.6
441323,31.0
129433,19.3
204528,17.3
140929,7.5
297127,23.1
103518,91.1
131805,15.8
14962,373.9
66445,12.9
447957,5.3
184086,161.5
312522,8151.1
334352,16.7
468345,371.0
456654,451.6
23332,19.4
34294,28.0
409649,1203.6
392270,46.1
82271,43.9
180607,22.9
117707,24.1
306006,23.4
225035,23.7
108189,86.3
410945,14.4
108532,494.3
457259,9.0
31115,55.5
257227,15.5
270116,370.9
115679,20.0
297093,141.6
257823,7.0
357880,808.2
292358,177.1
68073,42.2
375651,85.3
55312,31.5
376301,6.3
157208,41.6
66456,2.9
165399,3.8
307572,702.3
40301,103.5
305957,523.9
453214,15.6
12118,5.3
17784,102.2
430152,16.2
115038,101.8
113004,47.8
348244,487.3
113454,19.3
190791,22.2
224197,784.1
427696,19.8
278498,71.9
413631,1715.0
18439,44.5
99107,13.2
287824,149.7
368566,2017.6
350526,9.5
383758,22.1
268018,38.4
371764,19.1
146524,2.8
57279,24.4
236823,8.7
218864,20.5
254880,30.3
416711,61.7
330042,11.9
412772,80.6
316675,270.2
452853,86.7
74188,48.5
182787,21.7
356304,29.9
108245,365.4
384199,19.4
288176,31.0
173800,7.9
193251,40.2
304792,30.9
246890,315.7
43408,92.7
306823,80.0
240083,294.9
301688,656.8
65272,15.5
463869,27.0
372276,1194.2
216506,363.3
318716,20.5
445267,64.5
428552,4.0
383472,22.5
79349,21.7
211637,12.5
122871,42.5
22059,111.4
276962,6.5
229235,122.5
149493,130.5
3182,72.6
442932,13.1
337199,4054.2
392414,21.6
232131,28.2
421335,27.4
27203,2.8
25956,3.1
460873,1192.5
395611,16.5
352419,2.9
320672,35.2
319245,21.2
125153,17.8
406802,7.8
277647,37.9
452888,30.7
315928,63.3
144106,76.2
176643,9.1
421267,175.0
461238,77.4
130582,8.6
21192,6.3
20558,26.9
310959,211.8
332693,117.4
184530,10.6
158726,84.9
458571,772.3
322671,34.3
387331,90.4
47092,19.5
82818,47.1
236274,21.2
81067,12.1
163354,15.9
388532,14.8
32707,65.7
395399,104.5
5630,13.5
273162,17.6
80598,828.4
35638,5.0
368472,851.1
225056,45.8
299826,15.6
219064,13.8
253367,26.7
133176,23.3
153794,18.9
407128,10.3
164566,24.6
418553,12.5
304658,43.8
142379,11.3
324280,173.9
45773,154.6
92210,32.9
105619,40.0
374812,1199.5
282049,27.6
345004,7693.6
350679,171.4
18315,71.0
94890,216.5
202843,1.3
265413,274.0
393165,9.7
434542,231.5
162195,25.2
139277,502.3
251552,69.5
265573,11.8
317650,38.1
173400,10.5
426962,47.3
398504,167.0
225839,89.6
340676,26.4
119707,12.8
401797,75.6
88651,59.1
334453,166.4
299577,4.3
271496,430.6
300306,1003.2
273813,2.9
144334,1155.8
406431,36.4
103931,45.5
24278,172.4
447952,19.5
174607,219.5
108387,9.5
231348,125.2
236089,7972.0
17485,11192.5
179484,0.8
79939,192.6
133931,26.0
57287,24.4
228430,13.7
34300,90.0
49178,18.7
344716,112.0
444253,6.1
375478,7.7
178684,83.4
381457,28.4
104548,79.7
186136,102.5
132332,5.1
109777,492.2
204071,114.7
160825,35.8
42217,53.9
283469,14.4
249797,2384.0
212493,276.2
376167,27.0
41373,9.9
365300,245.3
439441,75.5
329443,150.2
443170,108.7
146467,33.1
48891,714.9
116159,17.2
145831,147.4
414631,463.8
11458,21.8
449936,484.7
429891,11.5
61024,10.5
346935,22.3
199176,6.0
255085,601.6
444889,28.8
254439,596.3
363650,47.0
389292,29.7
174956,136.5
109762,170.2
292332,783.3
336468,334.7
183118,30.9
85032,14.3
118571,5.5
49478,9.5
177698,299.2
415885,4.0
455583,81.1
278222,10.4
201264,13.5
432162,65.3
147712,9.2
348509,26.5
250994,17.4
158827,3.7
208682,17.2
365620,19.0
42396,22.7
35137,91.6
35714,4.2
451217,5078.8
274384,1282.4
421148,40.1
368315,93.4
74409,21.9
293786,654.3
229929,44.6
81298,108.6
468825,49.2
269925,47.6
101848,212.9
310588,477.6
327359,38.8
305748,23.7
23273,71.3
240907,32.3
91393,5.5
87985,15.5
174326,36.8
246230,31.7
23816,16.2
206257,13.8
248187,67.5
245110,18.8
373821,122.7
219257,112.8
383298,1252.1
190061,1.9
31535,15.0
171829,103.4
340342,37.6
116892,51.7
465378,4.5
251243,96.3
52326,23.3
220657,12.1
272448,24.8
208906,96.0
470179,3.0
116474,26.9
263969,88.1
432203,132.4
299657,31.7
153346,82.7
464476,767.9
412917,4.6
402958,8.0
163526,104.0
215934,76.7
386781,10.8
405230,42.9
426459,46.5
410152,50.6
146142,1050.7
98704,37.5
106628,11.3
383052,3.2
137238,59.3
31349,179.4
90483,8.2
453613,57.3
71591,19.7
428971,9.6
42790,43.6
114011,31.8
243696,726.5
21632,20.6
181045,5.7
345217,80.8
135316,535.8
27147,17.9
68765,4.3
46312,49.3
334916,199.4
266646,99.1
333521,39.8
391191,11.6
97905,34.7
373825,133.1
451914,434.5
380636,103.2
196541,77.4
215022,39.0
217117,59.9
196748,13.9
384385,2.8
423441,4.3
379860,61.0
425160,1178.2
283480,203.9
108823,132.2
287040,820.1
363444,11.9
376327,57.7
319907,34.1
369041,17.0
225511,558.4
365586,94.8
145790,12.8
5113,66.4
368789,7.6
105879,158.1
24477,15.4
264329,192.3
156698,1.1
430389,33.1
279241,9.5
14559,375.3
154832,8.7
351867,27.7
459731,23.5
29546,25.4
220320,22.0
232261,64.3
244928,12.7
55571,6.7
367172,12.3
179817,17.9
319315,81.4
168498,2745.8
280045,59.9
221259,72.3
464394,67.8
373108,18.9
16756,27.8
204684,7.0
16590,7.7
316909,28.1
172432,6.9
435946,18.9
211038,178.2
52835,12.5
365799,551.6
305017,10733.4
3699,7.0
203770,619.1
438257,1159.3
90312,69.2
264996,68.1
349558,35.7
112017,53.2
272258,25.2
46623,192.3
294916,100.1
18746,276.6
145877,53.8
164892,72.0
331772,45.1
235615,23.9
21740,639.6
300676,55.0
437784,39.1
138945,3.0
340212,107.8
253693,7.7
97267,3.9
212452,15.5
51966,16.4
81029,307.3
418052,152.1
107325,26.8
333921,10.1
131557,76.2
187978,93.8
356872,48.3
451507,100.1
15493,144.2
32683,602.5
434941,6.8
230809,3052.1
368462,9.3
20775,143.1
54729,27.1
322219,3.9
294396,19.3
295760,8.1
161660,117.1
69652,2624.2
318019,1700.7
271449,87.9
82127,41.2
249392,106.5
181339,264.7
139538,26.2
155274,474.0
39826,180.3
1992,811.2
293715,25.1
304545,7.7
29328,32.8
18389,103.8
48734,117.0
148067,18.1
99415,3547.9
187002,11.5
453266,3.0
134284,33.6
248244,37.5
335182,15.5
153557,32.2
6359,11.5
193844,83.4
300623,184.2
80522,43.4
86322,29.3
161497,298.5
299672,331.4
182904,4.6
55185,59.9
448991,32.3
93501,233.7
278548,15.6
4455,1711.9
470094,24.5
108843,145.0
469621,74.8
211819,1112.7
381136,44.8
235059,25.8
229934,314.4
370898,43.9
398398,7.1
385581,46.3
88718,93.9
179611,556.7
400692,13.7
281207,7.5
53337,8.2
54688,333.1
375463,97.1
40555,30.8
364025,24.9
318181,17.0
163168,10.9
134002,257.7
30181,29.0
297878,3.9
443946,92.2
456371,10.0
138429,36.2
104365,6.2
391127,3.2
453099,76.2
405474,18.5
416817,76.9
49130,13.2
450473,34.9
399581,8.3
442840,4.6
85681,28.9
354700,18.2
350237,411.0
435634,5.9
361996,31.2
451888,463.7
328638,26.8
192381,84.8
432863,38.4
129955,18.4
304207,22.6
354712,849.6
431913,123.9
49384,13.3
181421,29.5
39578,3.2
274016,43.3
163050,5.1
306756,4.6
131794,69.7
30656,578.3
29671,13.2
199864,21.2
295198,22.4
310128,574.0
129996,8.0
33200,4.6
245365,69.9
159000,7.9
123449,11.9
108661,2.0
123764,17.1
188479,62.2
3911,51.5
394823,122.6
147360,117.9
10084,1379.6
39420,54.0
357348,12.7
363542,8.6
365112,108.4
114248,19.6
378138,6.2
57900,22.9
265026,54.2
260631,58.8
100715,333.8
84440,27.3
57130,39.9
290284,163.1
313218,531.7
389498,302.2
80325,80.3
58549,7.4
330693,419.4
449202,0.5
352003,143.6
407587,10.7
348340,11.9
22398,57.0
57550,15.3
396288,48.7
464038,64.4
257889,319.8
420868,34.7
26823,18.3
119192,18.1
126650,12.0
22708,44.2
447354,124.9
435736,1660.0
275504,255.9
294853,140.4
51355,18.1
246293,1797.9
255073,8.5
156508,46.7
431509,13.7
49522,588.5
237855,439.3
136677,4.7
170912,36.8
287213,31.7
311413,15.9
456182,307.9
380957,593.9
30138,717.1
54698,505.3
468727,40.4
337118,5.1
392022,8.7
224375,14.4
408847,322.5
404515,91.7
138049,18.5
179600,51.7
445909,70.0
62554,4.2
76114,281.7
270734,3.6
426947,11.3
1271,33.3
194136,36.9
123695,216.0
156752,128.1
248284,115.3
16898,19.0
385192,13.9
35514,75.1
363428,45.1
321456,7.6
373631,1.6
390023,8.4
150435,10.8
336383,6.7
303012,2775.6
181513,842.9
228409,28.2
324788,51.0
367332,68.0
246874,51.6
124141,40.7
150481,20.7
270179,18.3
173576,9.8
143217,12.9
417894,16.3
67654,8.8
165362,337.2
8231,5.4
292148,371.5
133083,7.1
153219,5.1
78716,10.8
190619,145.9
456661,9.9
269121,988.3
377047,197.1
101098,7.3
394577,9.8
143891,352.7
366106,6.7
66039,85.7
293445,21.8
255759,24.0
376336,22.1
358566,3.7
126170,28.9
279390,15.0
421466,7.7
416161,18.6
180438,9.5
62568,72.3
325463,42.1
349005,699.0
448872,13.9
323752,60.4
302104,1063.9
470307,15.6
123240,68.6
122281,94.2
372423,92.4
245372,290.6
368670,29.4
137084,2.5
231289,10.0
188199,17.1
306983,17.8
203791,7.2
446102,42.0
43239,30.9
26404,2.1
131362,149.5
419737,519.7
376158,92.0
316651,135.4
246757,133.5
313877,4.7
288444,63.1
279743,147.0
339300,51.5
424603,25.3
218326,94.0
371323,6.4
433673,41.6
394422,9.4
317925,5.1
392117,17.7
116364,25.5
212578,286.6
398271,4.3
103669,18.3
388377,187.8
384660,19.6
93281,144.3
69952,10.6
314757,14.4
215702,84.9
449735,29.1
328530,30.5
255121,8.4
290285,1719.5
176465,304.9
152483,117.0
288731,31.7
331802,144.5
318603,419.6
47674,317.6
312498,52.8
478,3.6
258839,32.0
118689,61.1
249299,25.5
173342,327.5
313635,0.5
338772,201.0
171331,11.7
433081,26.2
223114,83.4
10262,17.7
216761,58.4
288459,69.8
87428,457.4
302063,97.4
275394,78.9
282621,100.0
220494,38.1
119985,46.1
246301,59.7
53718,1.3
48946,44.8
249734,19.9
82782,12.2
351391,6.8
359398,99.3
93094,10.0
212525,23.6
368226,24.9
470856,65.3
231310,5484.6
416174,107.6
97510,28.3
301110,20.8
362548,61.2
470214,7.2
148086,8.2
160448,53.0
431058,78.9
350304,7581.0
4319,16.4
328818,28.8
389240,14.0
138612,82.7
31509,8.1
227954,11.2
44144,46.4
40512,49.7
243611,71.3
297420,21.1
465991,21.1
349743,11.1
92060,51.2
145569,356.9
4784,13.9
123838,14.8
54219,237.3
417390,72.3
108689,7.8
379796,34.0
415409,38.8
264593,154.9
143657,71.3
174865,235.7
163788,26.1
46417,11.0
381908,2.4
90888,977.0
447979,1319.3
276243,192.5
356036,14.9
338166,10.9
416328,452.3
285067,14.9
60351,326.0
243628,21.6
351563,36.9
404815,429.1
117533,9.1
82570,102.6
32252,9.6
444910,58.4
53771,9.2
21227,7.5
131233,8.0
309237,185.0
6961,480.0
113816,8.2
41621,657.4
433768,1476.1
395178,55.7
201185,8.9
342664,131.9
268096,6.9
112184,159.1
218235,19.8
91857,291.3
163194,5.4
249069,233.4
451928,31.5
363566,462.1
100998,119.6
54078,36.3
42600,60.6
111474,11.2
63415,18.4
267087,12.3
58316,318.2
212744,14.1
97821,36.8
390602,42.2
110873,9.8
336935,73.9
121110,746.9
372323,69.5
20078,20.0
310498,3048.8
38145,5.2
318055,76.8
146587,40.8
162171,54.5
240851,24.4
357152,6.8
296602,6.8
408408,8.3
129065,18.2
429003,8.2
403873,558.2
174858,271.2
115048,55.9
432587,11.3
365145,17.4
75495,3.4
60162,4214.6
113361,9.7
150748,17.4
131669,39.8
362215,13.6
112519,800.1
428993,279.7
230449,43.5
70081,4082.6
325824,39.1
49758,262.6
158436,426.0
257659,10.2
399727,23.7
322523,44.3
404638,537.8
164302,30.4
246913,13.9
85025,20.0
261149,10.6
91425,68.6
334636,21.0
58071,191.6
421587,24.7
82966,19.8
374026,296.4
403044,479.9
289337,124.9
136554,59.1
187759,28.3
244604,274.4
113231,16.0
322895,13.0
70041,63.9
285890,19.6
363808,95.8
408026,52.9
262672,31.7
280381,14.1
463352,14.3
229685,9.7
251926,28.2
161657,138.9
39979,22.5
386549,19.5
397767,8.4
292926,21.6
456531,108.3
425040,8.3
31601,23.2
394109,2.4
48732,17.3
375064,145.6
48522,15.4
280626,3051.2
13091,4.5
275578,296.0
393214,82.0
314693,35.8
453961,17.9
61119,11.3
332201,11.8
236283,33.2
268391,12.7
235118,58.3
79154,22.9
217518,16.4
192991,41.2
32626,29.7
47510,15.3
91144,152.7
161945,58.0
106771,278.0
300296,85.0
270539,10.5
214517,11.4
385688,18.5
2513,128.9
17141,23.1
20820,98.8
256560,191.7
133209,67.4
447280,88.1
159797,29.5
10629,492.4
247338,233.7
305587,220.4
418841,5.4
85006,15.6
195035,7.6
102054,5.2
69237,71.1
206267,14.7
13793,107.5
253980,93.1
401065,3831.8
54644,1.1
269884,4.4
186785,28.4
406773,17.1
78937,319.3
288377,22.6
470038,8.9
274988,18.0
303651,6.5
36245,34.6
49652,24.2
327997,30.6
209217,8.4
121744,249.2
369667,34.3
371131,38.2
92012,6059.8
250140,549.6
277722,104.5
2183,25.8
358033,423.7
390289,146.8
431254,6.6
239793,9.1
372308,72.0
381897,7.0
78942,46.0
150417,66.8
214782,48.7
46573,50.0
283290,47.8
283521,1113.4
7995,38.7
57444,92.4
185826,235.0
393334,202.2
410182,10.6
258626,2.1
169087,39.0
3208,4.4
207257,143.7
210148,15.1
37099,9.9
319215,24.4
267300,866.2
161232,94.7
449234,24.0
16571,49.5
182710,41.3
55712,31.6
354765,5.9
365813,7.2
225912,52.2
210770,65.2
2879,9.9
38141,336.4
420320,31.3
172680,75.5
225293,45.1
290790,178.9
311545,57.0
415377,36.5
348138,23.0
272017,18.4
189060,15.4
387233,152.2
206038,17.4
148580,936.2
222709,2.4
239563,107.3
412352,40.1
47612,139.6
392907,5.4
276897,42.1
77165,1506.0
191615,250.9
377728,5347.4
23484,309.1
213163,5.3
192445,40.8
259550,8.3
313245,79.5
94895,34.3
468674,123.6
404262,103.3
331886,27.7
471458,562.2
240012,25.9
317209,5.0
211550,50.4
148413,163.4
415348,5827.5
405507,22.1
80910,42.8
130846,93.4
189283,42.5
241624,163.2
174468,13.6
127453,12.9
224294,400.0
404710,2.9
464213,12.1
458764,11.2
356007,9.0
101221,40.9
442342,18.5
337580,105.9
334016,517.3
68060,69.8
470653,62.5
363223,24.6
166920,45.4
108528,6.1
250401,32.9
67772,2.9
461320,112.8
320776,310.2
107728,2430.1
70011,2.5
404713,174.4
105231,3.9
420488,156.3
90234,48.5
391705,13.7
351875,5.4
370384,10.4
24994,67.7
440732,1031.8
206323,61.8
360592,11.9
430889,47.0
228468,9.9
295138,917.2
386283,41.6
229768,3152.5
46477,64.1
321952,598.6
185206,405.7
204955,56.7
465377,57.6
388814,47.4
395557,140.7
52105,2056.5
195747,47.0
333395,34.9
458793,9.9
221053,40.6
455761,144.0
459443,10.3
284821,122.0
162817,20.0
189720,12.2
404944,30.9
341642,158.6
86798,1093.1
66348,153.2
234735,33.0
449517,15.2
257363,39.3
186560,3.5
195271,41.4
347180,4745.8
257147,6.9
260257,551.0
38894,15.3
299800,146.6
351093,1072.4
280939,105.5
228545,500.9
259119,78.9
428642,42.1
403668,2.5
220140,11.3
247880,20.2
93857,89.4
59512,71.9
224795,13.1
25765,40.3
416321,196.7
122729,5.5
215628,12.7
287990,6.6
361144,31.5
265402,366.3
397341,12.7
305703,338.4
383998,1.2
334078,30.4
362637,238.2
290229,24.2
95274,13.2
157476,5.0
74096,293.7
359037,12.6
355048,620.8
116645,733.9
434142,28.8
178847,64.1
371534,46.3
